"Date","Time","Location","Odometer","Eng Hours","Event Type/Status","Origin","Sequence #","VIN","Power Unit"
"08/19/2023","14:00:54","4mi SW OK Bethany","1,178,297","35,297.7","Shut-down","ELD","15D2","1XKYD49X8GJ491411","12"
"08/19/2023","14:36:37","4mi SW OK Bethany","1,178,297","35,297.7","Power-up","ELD","15D4","1XKYD49X8GJ491411","12"
"08/19/2023","14:38:08","4mi SW OK Bethany","1,178,297","35,297.7","Driving","ELD","15D5","1XKYD49X8GJ491411","12"
"08/19/2023","14:39:32","4mi SW OK Bethany","1,178,297","35,297.7","On-duty, not driving (Inactive - Changed)","ELD","15D7","1XKYD49X8GJ491411","12"
"08/19/2023","14:39:32","4mi SW OK Bethany","1,178,297","35,297.7","Off-duty","Driver","15E1","1XKYD49X8GJ491411","12"
"08/19/2023","14:44:28","4mi SW OK Bethany","1,178,297","35,297.8","Shut-down","ELD","15D6","1XKYD49X8GJ491411","12"
"08/19/2023","14:45:39","4mi SW OK Bethany","1,178,297","35,297.8","Power-up","ELD","15D8","1XKYD49X8GJ491411","12"
"08/19/2023","14:48:15","4mi SW OK Bethany","1,178,297","35,297.9","Shut-down","ELD","15D9","1XKYD49X8GJ491411","12"
"08/19/2023","17:43:31","4mi SW OK Bethany","1,178,297","35,297.9","Power-up","ELD","15DA","1XKYD49X8GJ491411","12"
"08/19/2023","18:01:01","","1,178,297","35,297.9","Diagnostic logged","ELD","0AD9","1XKYD49X8GJ491411","12"
"08/19/2023","18:01:18","","1,178,297","35,297.9","Diagnostic cleared","ELD","0ADA","1XKYD49X8GJ491411","12"
"08/19/2023","18:03:01","4mi SW OK Bethany","1,178,297","35,298.2","Driving","ELD","15DB","1XKYD49X8GJ491411","12"
"08/19/2023","18:03:39","4mi SW OK Bethany","1,178,297","35,298.2","Off-duty","Driver","15DC","1XKYD49X8GJ491411","12"
"08/19/2023","18:05:12","","","","Fifth certification","ELD","15DD","1XKYD49X8GJ491411","12"
"08/19/2023","18:06:58","4mi SW OK Bethany","1,178,297","35,298.3","Driving","ELD","15DE","1XKYD49X8GJ491411","12"
"08/19/2023","19:07:00","8mi W OK Cromwell","1,178,361","35,299.3","Intermediate log","ELD","15DF","1XKYD49X8GJ491411","12"
"08/19/2023","19:24:09","OK Okemah","1,178,379","35,299.6","Off-duty","Driver","15E0","1XKYD49X8GJ491411","12"
"08/19/2023","19:28:18","OK Okemah","1,178,379","35,299.6","Driving","ELD","15E9","1XKYD49X8GJ491411","12"
"08/19/2023","19:29:37","OK Okemah","1,178,379","35,299.7","On-duty, not driving (Inactive - Changed)","Driver","15EA","1XKYD49X8GJ491411","12"
"08/19/2023","19:29:37","OK Okemah","1,178,379","35,299.7","On-duty, not driving (Inactive - Changed)","ELD","15EA","1XKYD49X8GJ491411","12"
"08/19/2023","19:29:37","OK Okemah","1,178,379","35,299.7","Off-duty","Driver","15F9","1XKYD49X8GJ491411","12"
"08/19/2023","19:36:03","OK Okemah","1,178,379","35,299.8","Driving","ELD","15EB","1XKYD49X8GJ491411","12"
"08/19/2023","20:36:05","2mi WSW OK Webbers Falls","1,178,443","35,300.8","Intermediate log","ELD","15EC","1XKYD49X8GJ491411","12"
"08/19/2023","20:48:26","","1,178,444","35,300.7","Diagnostic logged","ELD","0ADB","1XKYD49X8GJ491411","12"
"08/19/2023","20:48:33","","1,178,444","35,300.7","Diagnostic logged","ELD","0ADC","1XKYD49X8GJ491411","12"
"08/19/2023","20:48:59","","1,178,444","35,300.7","Diagnostic cleared","ELD","0ADD","1XKYD49X8GJ491411","12"
"08/19/2023","21:36:06","1mi NNE AR Dyer","1,178,510","35,301.8","Intermediate log","ELD","15ED","1XKYD49X8GJ491411","12"
"08/19/2023","22:13:38","1mi N AR Clarksville","1,178,548","35,302.4","On-duty, not driving","Driver","15EE","1XKYD49X8GJ491411","12"
"08/19/2023","22:13:38","1mi N AR Clarksville","1,178,548","35,302.4","On-duty, not driving (Inactive - Changed)","ELD","15EE","1XKYD49X8GJ491411","12"
"08/19/2023","22:25:17","1mi N AR Clarksville","1,178,548","35,302.6","Off-duty (Inactive - Changed)","Driver","15EF","1XKYD49X8GJ491411","12"
"08/19/2023","22:25:17","1mi N AR Clarksville","1,178,548","35,302.6","Sleeper Berth","Driver","15F6","1XKYD49X8GJ491411","12"
"08/19/2023","22:25:25","","1,178,548","35,302.6","Diagnostic cleared","ELD","0ADE","1XKYD49X8GJ491411","12"
"08/19/2023","22:25:25","1mi N AR Clarksville","1,178,548","35,302.6","Shut-down","ELD","15F0","1XKYD49X8GJ491411","12"
"08/19/2023","22:41:20","","","","Sixth certification","ELD","15F1","1XKYD49X8GJ491411","12"
"08/20/2023","00:00:00","Not Available","Missing power-up event","Missing power-up event","Off-duty","Driver","15F7","1XKYD49X8GJ491411","12"
"08/20/2023","08:22:56","","","","First certification","ELD","15F2","1XKYD49X8GJ491411","12"
"08/20/2023","11:11:18","1mi N AR Clarksville","1,178,548","35,302.6","Power-up","ELD","15F3","1XKYD49X8GJ491411","12"
"08/20/2023","11:13:07","","1,178,548","35,302.6","Diagnostic logged","ELD","0ADF","1XKYD49X8GJ491411","12"
"08/20/2023","11:14:35","","1,178,548","35,302.6","Diagnostic cleared","ELD","0AE0","1XKYD49X8GJ491411","12"
"08/20/2023","11:29:42","","1,178,548","35,302.6","Diagnostic logged","ELD","0AE1","1XKYD49X8GJ491411","12"
"08/20/2023","11:30:19","","1,178,548","35,302.6","Diagnostic cleared","ELD","0AE2","1XKYD49X8GJ491411","12"
"08/20/2023","11:36:46","","1,178,548","35,302.6","Diagnostic logged","ELD","0AE3","1XKYD49X8GJ491411","12"
"08/20/2023","11:39:51","","1,178,548","35,302.6","Diagnostic cleared","ELD","0AE4","1XKYD49X8GJ491411","12"
"08/20/2023","11:42:17","","1,178,548","35,302.6","Diagnostic logged","ELD","0AE5","1XKYD49X8GJ491411","12"
"08/20/2023","11:43:00","","1,178,548","35,302.6","Diagnostic cleared","ELD","0AE6","1XKYD49X8GJ491411","12"
"08/20/2023","11:45:36","","1,178,548","35,302.6","Diagnostic logged","ELD","0AE7","1XKYD49X8GJ491411","12"
"08/20/2023","11:46:05","","1,178,548","35,302.6","Diagnostic cleared","ELD","0AE8","1XKYD49X8GJ491411","12"
"08/20/2023","11:58:12","","1,178,548","35,302.6","Diagnostic logged","ELD","0AEC","1XKYD49X8GJ491411","12"
"08/20/2023","11:58:24","","1,178,548","35,302.6","Diagnostic logged","ELD","0AE9","1XKYD49X8GJ491411","12"
"08/20/2023","12:00:31","","1,178,548","35,302.6","Diagnostic logged","ELD","0AEB","1XKYD49X8GJ491411","12"
"08/20/2023","12:00:44","","1,178,548","35,302.6","Diagnostic logged","ELD","0AEA","1XKYD49X8GJ491411","12"
"08/20/2023","12:08:57","Clarksville; AR (Manual)","1,178,548","35,302.6","On-duty, not driving","Driver","15F4","1XKYD49X8GJ491411","12"
"08/20/2023","12:16:02","","1,178,548","35,302.6","Diagnostic cleared","ELD","0AED","1XKYD49X8GJ491411","12"
"08/20/2023","12:18:27","","","","Second certification","ELD","15F5","1XKYD49X8GJ491411","12"
"08/20/2023","12:19:53","","","","Seventh certification","ELD","15F8","1XKYD49X8GJ491411","12"
"08/20/2023","12:20:20","","","","Eighth certification","ELD","15FA","1XKYD49X8GJ491411","12"
"08/20/2023","12:20:47","","","","Sixth certification","ELD","15FB","1XKYD49X8GJ491411","12"
"08/20/2023","12:21:12","","","","Seventh certification","ELD","15FE","1XKYD49X8GJ491411","12"
"08/20/2023","12:21:48","","","","Eighth certification","ELD","1600","1XKYD49X8GJ491411","12"
"08/20/2023","12:23:23","1mi N AR Clarksville","1,178,548","35,303.8","Driving","ELD","1601","1XKYD49X8GJ491411","12"
"08/20/2023","13:23:23","1mi NE AR Menifee","1,178,610","35,304.8","Intermediate log","ELD","1602","1XKYD49X8GJ491411","12"
"08/20/2023","14:23:23","2mi ENE AR Carlisle","1,178,677","35,305.8","Intermediate log","ELD","1603","1XKYD49X8GJ491411","12"
"08/20/2023","15:23:26","6mi NNE AR Widener","1,178,744","35,306.8","Intermediate log","ELD","1604","1XKYD49X8GJ491411","12"
"08/20/2023","15:28:38","8mi WSW AR Jennette","1,178,749","35,306.9","On-duty, not driving (Inactive - Changed)","ELD","1606","1XKYD49X8GJ491411","12"
"08/20/2023","15:28:38","8mi WSW AR Jennette","1,178,749","35,306.9","Off-duty","Driver","1613","1XKYD49X8GJ491411","12"
"08/20/2023","15:28:40","","1,178,750","35,306.8","Diagnostic cleared","ELD","0AEE","1XKYD49X8GJ491411","12"
"08/20/2023","15:28:40","8mi WSW AR Jennette","1,178,750","35,306.8","Shut-down","ELD","1605","1XKYD49X8GJ491411","12"
"08/20/2023","16:37:02","8mi WSW AR Jennette","1,178,750","35,306.8","Power-up","ELD","1607","1XKYD49X8GJ491411","12"
"08/20/2023","16:43:51","","1,178,750","35,306.8","Diagnostic cleared","ELD","0AEF","1XKYD49X8GJ491411","12"
"08/20/2023","16:56:51","","1,178,750","35,306.8","Diagnostic cleared","ELD","0AF0","1XKYD49X8GJ491411","12"
"08/20/2023","16:58:26","","1,178,750","35,306.8","Diagnostic logged","ELD","0AF1","1XKYD49X8GJ491411","12"
"08/20/2023","16:58:36","","1,178,750","35,306.8","Diagnostic cleared","ELD","0AF2","1XKYD49X8GJ491411","12"
"08/20/2023","17:08:10","8mi WSW AR Jennette","1,178,750","35,307.3","Driving","ELD","1608","1XKYD49X8GJ491411","12"
"08/20/2023","17:25:50","1mi SW AR Jennette","1,178,757","35,307.6","On-duty, not driving (Inactive - Changed)","ELD","1609","1XKYD49X8GJ491411","12"
"08/20/2023","17:25:50","1mi SW AR Jennette","1,178,757","35,307.6","Off-duty","Driver","1612","1XKYD49X8GJ491411","12"
"08/20/2023","17:27:54","","1,178,757","35,307.7","Diagnostic logged","ELD","0AF3","1XKYD49X8GJ491411","12"
"08/20/2023","17:39:30","","1,178,757","35,307.7","Diagnostic cleared","ELD","0AF4","1XKYD49X8GJ491411","12"
"08/20/2023","17:41:21","1mi SW AR Jennette","1,178,757","35,307.9","Driving","ELD","160A","1XKYD49X8GJ491411","12"
"08/20/2023","17:43:54","1mi E AR Jennette","1,178,758","35,307.9","On-duty, not driving (Inactive - Changed)","ELD","160C","1XKYD49X8GJ491411","12"
"08/20/2023","17:43:54","1mi E AR Jennette","1,178,758","35,307.9","Off-duty","Driver","1611","1XKYD49X8GJ491411","12"
"08/20/2023","17:48:12","1mi E AR Jennette","1,178,759","35,308","Shut-down","ELD","160B","1XKYD49X8GJ491411","12"
"08/20/2023","18:17:21","1mi E AR Jennette","1,178,759","35,308","Power-up","ELD","160D","1XKYD49X8GJ491411","12"
"08/20/2023","18:23:09","1mi E AR Jennette","1,178,759","35,308.1","Shut-down","ELD","160E","1XKYD49X8GJ491411","12"
"08/20/2023","18:59:15","","","","Third certification","ELD","160F","1XKYD49X8GJ491411","12"
"08/20/2023","18:59:23","1mi E AR Jennette","Missing power-up event","Missing power-up event","Off-duty (Inactive - Changed)","Driver","1610","1XKYD49X8GJ491411","12"
"08/20/2023","19:12:01","1mi E AR Jennette","1,178,759","35,308.1","Power-up","ELD","1614","1XKYD49X8GJ491411","12"
"08/20/2023","19:17:26","1mi E AR Jennette","1,178,759","35,308.2","Driving","ELD","1615","1XKYD49X8GJ491411","12"
"08/20/2023","20:17:11","3mi NNE MS Horn Lake","1,178,793","35,309.2","Off-duty","Driver","1617","1XKYD49X8GJ491411","12"
"08/20/2023","20:17:29","3mi NNE MS Horn Lake","1,178,793","35,309.2","Intermediate log","ELD","1616","1XKYD49X8GJ491411","12"
"08/20/2023","20:21:55","","","","Fourth certification","ELD","1618","1XKYD49X8GJ491411","12"
"08/20/2023","20:22:40","3mi NNE MS Horn Lake","1,178,793","35,309.3","Shut-down","ELD","1619","1XKYD49X8GJ491411","12"
"08/20/2023","21:00:04","3mi NNE MS Horn Lake","1,178,793","35,309.3","Power-up","ELD","161A","1XKYD49X8GJ491411","12"
"08/20/2023","21:00:42","","1,178,793","35,309.3","Diagnostic logged","ELD","0AF5","1XKYD49X8GJ491411","12"
"08/20/2023","21:01:09","","1,178,793","35,309.3","Diagnostic cleared","ELD","0AF6","1XKYD49X8GJ491411","12"
"08/20/2023","21:02:07","","1,178,793","35,309.3","Diagnostic logged","ELD","0AF7","1XKYD49X8GJ491411","12"
"08/20/2023","21:04:21","","1,178,793","35,309.3","Diagnostic cleared","ELD","0AF8","1XKYD49X8GJ491411","12"
"08/20/2023","21:05:29","","1,178,793","35,309.3","Diagnostic logged","ELD","0AF9","1XKYD49X8GJ491411","12"
"08/20/2023","21:07:06","","1,178,793","35,309.4","Diagnostic cleared","ELD","0AFA","1XKYD49X8GJ491411","12"
"08/20/2023","21:07:06","3mi NNE MS Horn Lake","1,178,793","35,309.4","Shut-down","ELD","161B","1XKYD49X8GJ491411","12"
"08/20/2023","21:15:29","3mi NNE MS Horn Lake","1,178,793","35,309.4","Power-up","ELD","161C","1XKYD49X8GJ491411","12"
"08/20/2023","21:42:41","3mi NNE MS Horn Lake","1,178,793","35,309.9","Shut-down","ELD","161D","1XKYD49X8GJ491411","12"
"08/20/2023","21:44:21","3mi NNE MS Horn Lake","1,178,793","35,309.9","Power-up","ELD","161E","1XKYD49X8GJ491411","12"
"08/20/2023","21:48:19","3mi NNE MS Horn Lake","1,178,793","35,309.9","Shut-down","ELD","161F","1XKYD49X8GJ491411","12"
"08/20/2023","21:50:41","3mi NNE MS Horn Lake","1,178,793","35,309.9","Power-up","ELD","1620","1XKYD49X8GJ491411","12"
"08/20/2023","21:53:18","3mi NNE MS Horn Lake","1,178,793","35,310","Shut-down","ELD","1621","1XKYD49X8GJ491411","12"
"08/20/2023","21:53:49","3mi NNE MS Horn Lake","1,178,793","35,310","Power-up","ELD","1622","1XKYD49X8GJ491411","12"
"08/20/2023","22:03:48","3mi NNE MS Horn Lake","1,178,793","35,310.2","Driving","ELD","1623","1XKYD49X8GJ491411","12"
"08/20/2023","22:05:33","3mi NNE MS Horn Lake","1,178,793","35,310.2","On-duty, not driving (Inactive - Changed)","ELD","1624","1XKYD49X8GJ491411","12"
"08/20/2023","22:05:33","3mi NNE MS Horn Lake","1,178,793","35,310.2","Off-duty","Driver","162F","1XKYD49X8GJ491411","12"
"08/20/2023","22:07:40","","1,178,793","35,310.2","Diagnostic logged","ELD","0AFB","1XKYD49X8GJ491411","12"
"08/20/2023","22:09:38","","1,178,793","35,310.2","Diagnostic cleared","ELD","0AFC","1XKYD49X8GJ491411","12"
"08/20/2023","22:11:44","","","","Fifth certification","ELD","1625","1XKYD49X8GJ491411","12"
"08/20/2023","22:12:55","","1,178,793","35,310.2","Diagnostic logged","ELD","0AFD","1XKYD49X8GJ491411","12"
"08/20/2023","22:13:08","","1,178,793","35,310.2","Diagnostic logged","ELD","0AFE","1XKYD49X8GJ491411","12"
"08/20/2023","22:15:41","","1,178,793","35,310.2","Diagnostic cleared","ELD","0AFF","1XKYD49X8GJ491411","12"
"08/20/2023","22:19:44","","1,178,793","35,310.2","Diagnostic cleared","ELD","0B00","1XKYD49X8GJ491411","12"
"08/20/2023","22:20:51","3mi NNE MS Horn Lake","1,178,793","35,310.4","Driving","Driver","1626","1XKYD49X8GJ491411","12"
"08/20/2023","22:20:51","3mi NNE MS Horn Lake","1,178,793","35,310.4","Driving (Inactive - Changed)","ELD","1626","1XKYD49X8GJ491411","12"
"08/20/2023","23:20:51","2mi NNW MS Potts Camp","1,178,842","35,311.5","Intermediate log","ELD","1627","1XKYD49X8GJ491411","12"
"08/21/2023","00:20:51","2mi SSW MS Fulton","1,178,906","35,312.4","Intermediate log","ELD","1628","1XKYD49X8GJ491411","12"
"08/21/2023","01:20:54","3mi ENE AL Carbon Hill","1,178,969","35,313.5","Intermediate log","ELD","1629","1XKYD49X8GJ491411","12"
"08/21/2023","01:38:39","4mi NW AL Cordova","1,178,986","35,313.7","On-duty, not driving (Inactive - Changed)","ELD","162A","1XKYD49X8GJ491411","12"
"08/21/2023","01:38:39","4mi NW AL Cordova","1,178,986","35,313.7","Off-duty","Driver","1631","1XKYD49X8GJ491411","12"
"08/21/2023","01:43:01","","1,178,970","35,313.4","Diagnostic logged","ELD","0B01","1XKYD49X8GJ491411","12"
"08/21/2023","01:49:57","","1,178,970","35,313.4","Diagnostic cleared","ELD","0B02","1XKYD49X8GJ491411","12"
"08/21/2023","01:54:30","4mi NW AL Cordova","1,178,986","35,314","Driving","ELD","162B","1XKYD49X8GJ491411","12"
"08/21/2023","01:58:10","4mi NW AL Cordova","1,178,987","35,314.1","Off-duty","Driver","162C","1XKYD49X8GJ491411","12"
"08/21/2023","01:58:10","4mi NW AL Cordova","1,178,987","35,314.1","Off-duty (Inactive - Changed)","Driver","162C","1XKYD49X8GJ491411","12"
"08/21/2023","01:58:21","","","","First certification","ELD","162D","1XKYD49X8GJ491411","12"
"08/21/2023","01:58:21","","","","Sixth certification","ELD","162E","1XKYD49X8GJ491411","12"
"08/21/2023","01:58:56","","","","Seventh certification","ELD","1630","1XKYD49X8GJ491411","12"
"08/21/2023","02:01:11","","","","Eighth certification","ELD","1632","1XKYD49X8GJ491411","12"
"08/21/2023","02:04:05","3mi NNW AL Cordova","1,178,987","35,314.2","PC","Driver","1633","1XKYD49X8GJ491411","12"
"08/21/2023","02:04:05","4mi NW AL Cordova","1,178,987","35,314.2","Off-duty","ELD","1634","1XKYD49X8GJ491411","12"
"08/21/2023","03:04:06","5mi E AL Moody","1,179,050","35,315.2","Intermediate log","ELD","1635","1XKYD49X8GJ491411","12"
"08/21/2023","04:04:05","2mi SSW GA Tallapoosa","1,179,115","35,316.2","Intermediate log","ELD","1636","1XKYD49X8GJ491411","12"
"08/21/2023","05:04:06","4mi ESE GA Mableton","1,179,166","35,317.2","Intermediate log","ELD","1637","1XKYD49X8GJ491411","12"
"08/21/2023","05:45:53","2mi S GA Norcross","1,179,191","35,317.9","PC/YM Cleared","Driver","1638","1XKYD49X8GJ491411","12"
"08/21/2023","05:45:53","1mi SW GA Norcross","1,179,191","35,317.9","Off-duty","Driver","1639","1XKYD49X8GJ491411","12"
"08/21/2023","05:45:53","1mi SW GA Norcross","1,179,191","35,317.9","Off-duty (Inactive - Changed)","ELD","1639","1XKYD49X8GJ491411","12"
"08/21/2023","05:58:38","1mi SW GA Norcross","1,179,192","35,318.1","Shut-down","ELD","163A","1XKYD49X8GJ491411","12"
"08/21/2023","15:28:40","","","","Second certification","ELD","163B","1XKYD49X8GJ491411","12"
"08/21/2023","15:28:45","4mi ESE GA Mableton","1,179,218","35,322.1","Power-up","ELD","163C","1XKYD49X8GJ491411","12"
"08/21/2023","15:28:54","","1,179,218","35,322.1","Diagnostic logged","ELD","0B03","1XKYD49X8GJ491411","12"
"08/21/2023","15:29:01","","1,179,218","35,322.1","Diagnostic cleared","ELD","0B04","1XKYD49X8GJ491411","12"
"08/21/2023","19:14:22","","","","Third certification","ELD","163E","1XKYD49X8GJ491411","12"
"08/22/2023","06:14:00","","","","First certification","ELD","163F","1XKYD49X8GJ491411","12"
"08/22/2023","06:41:19","4mi ESE GA Mableton","1,179,218","35,322.1","Power-up","ELD","1640","1XKYD49X8GJ491411","12"
"08/22/2023","06:41:56","","1,179,218","35,322.1","Diagnostic logged","ELD","0B05","1XKYD49X8GJ491411","12"
"08/22/2023","06:42:13","","1,179,218","35,322.1","Diagnostic logged","ELD","0B06","1XKYD49X8GJ491411","12"
"08/22/2023","07:29:40","","1,179,218","35,322.1","Diagnostic cleared","ELD","0B07","1XKYD49X8GJ491411","12"
"08/22/2023","07:43:10","4mi ESE GA Mableton","1,179,218","35,323.1","Driving","ELD","1641","1XKYD49X8GJ491411","12"
"08/22/2023","08:36:44","1mi SW GA Waco","1,179,262","35,324","On-duty, not driving (Inactive - Changed)","ELD","1642","1XKYD49X8GJ491411","12"
"08/22/2023","08:36:44","1mi SW GA Waco","1,179,262","35,324","Off-duty","Driver","1651","1XKYD49X8GJ491411","12"
"08/22/2023","08:47:52","","1,179,263","35,324.1","Diagnostic cleared","ELD","0B08","1XKYD49X8GJ491411","12"
"08/22/2023","08:49:24","1mi SW GA Waco","1,179,262","35,324.3","Driving","ELD","1643","1XKYD49X8GJ491411","12"
"08/22/2023","08:49:48","1mi SW GA Waco","1,179,262","35,324.3","On-duty, not driving (Inactive - Changed)","ELD","1644","1XKYD49X8GJ491411","12"
"08/22/2023","08:49:48","1mi SW GA Waco","1,179,262","35,324.3","Off-duty","Driver","1650","1XKYD49X8GJ491411","12"
"08/22/2023","08:56:17","1mi SW GA Waco","1,179,262","35,324.4","Driving","ELD","1645","1XKYD49X8GJ491411","12"
"08/22/2023","09:56:17","5mi NNW AL Alexandria","1,179,316","35,325.4","Intermediate log","ELD","1646","1XKYD49X8GJ491411","12"
